id,carat,cut,color,clarity,depth,table,x,y,z,price
10398,5,Ideal,F,VS1,612,560,513,517,315,1755.11631
10399,131,Ideal,H,SI1,608,560,712,708,432,7942.42664
10400,112,Very Good,E,SI2,609,630,665,659,403,4330.32575
10401,53,Very Good,I,SI1,597,630,522,53,314,1431.60072
10402,71,Ideal,E,SI1,615,570,57,575,352,2631.71566
10403,4,Ideal,E,VVS1,628,570,471,465,294,1003.60725
10404,123,Very Good,H,VS2,624,580,68,685,426,6814.91279
10405,10,Premium,G,VVS2,616,610,638,635,392,7746.09924
10406,78,Ideal,H,SI1,612,560,592,599,364,2883.91973
10407,51,Ideal,F,VS2,614,560,513,516,316,1700.2424
10408,76,Premium,E,SI2,593,620,601,596,355,2619.27128
10409,32,Ideal,F,VS2,622,550,435,437,271,691.3973
10410,86,Good,F,SI2,643,600,597,595,383,3166.51243
10411,158,Very Good,H,VS2,614,600,749,744,458,11447.87482
10412,107,Ideal,E,VVS2,613,560,653,66,402,9359.59872
10413,42,Ideal,E,SI1,623,570,48,476,298,825.775
10414,12,Very Good,G,VVS2,607,600,68,684,414,8908.31261
10415,171,Good,D,SI1,641,590,751,746,48,12380.1176
10416,7,Premium,H,VS2,607,590,566,568,344,2764.67212
10417,34,Ideal,H,VS2,615,540,454,45,278,718.26742
10418,23,Very Good,E,VVS1,613,590,393,397,242,691.3973
10419,11,Very Good,H,VVS2,597,578,67,676,401,7396.06987
10420,73,Premium,J,VS1,602,580,587,582,352,2013.96778
10421,42,Premium,E,SI1,625,550,483,48,301,944.43882
10422,38,Ideal,F,VS1,609,550,469,473,287,957.496
10423,38,Ideal,D,VS1,610,570,466,469,285,957.496
10424,7,Ideal,E,VS2,621,540,569,572,354,2915.98526
10425,54,Ideal,H,VS1,615,560,522,525,322,1755.11631
10426,32,Premium,I,SI1,616,610,44,436,27,691.3973
10427,26,Premium,E,VVS1,609,590,409,412,25,691.3973
10428,52,Very Good,E,VS2,592,590,523,527,311,1670.43176
10429,12,Premium,D,VVS1,621,590,0,0,0,1902.2081
10430,31,Premium,H,VVS2,614,590,438,435,268,718.26742
10431,71,Ideal,D,SI2,615,562,573,575,353,2263.58087
10432,51,Ideal,E,VS2,619,550,51,514,317,1673.12129
10433,107,Premium,G,VS1,586,600,676,665,393,7769.06884
10434,71,Ideal,H,SI2,621,560,576,571,356,2263.58087
10435,52,Very Good,I,VS1,615,563,516,519,318,1755.11631
10436,101,Good,G,VVS2,631,560,634,64,402,7848.88632
10437,15,Good,E,SI1,585,590,745,749,437,11726.27145
10438,201,Very Good,I,SI1,635,550,807,801,511,15600.07634
10439,56,Ideal,D,VVS1,619,560,532,528,328,2814.64332
10440,52,Ideal,F,IF,603,600,524,527,317,2255.21071
10441,7,Good,E,SI2,575,580,58,585,335,2097.49295
10442,32,Ideal,F,VS1,615,560,44,444,272,691.3973
10443,38,Premium,D,SI2,621,550,465,462,288,957.496
10444,33,Ideal,G,VS1,611,550,45,452,275,706.07214
10445,101,Good,G,SI2,637,580,631,635,403,4158.10519
10446,173,Premium,H,SI2,605,600,779,771,469,10858.74226
10447,103,Good,H,SI1,593,560,657,666,392,5058.30769
10448,32,Very Good,G,VS2,599,570,447,451,269,732.94226
10449,141,Very Good,F,VS1,634,630,713,697,447,10826.7289
10450,33,Ideal,E,VVS1,626,580,436,44,274,705.13312
10451,5,Ideal,G,VVS2,627,550,507,51,319,2118.65785
10452,124,Ideal,J,VS2,623,560,684,691,428,5325.7311
10453,32,Premium,G,VS2,611,580,442,445,271,718.26742
10454,121,Good,G,VVS2,638,550,674,665,428,8957.95706
10455,211,Premium,G,SI2,614,620,825,821,505,15311.65006
10456,109,Very Good,G,VVS2,598,610,664,67,399,8469.09117
10457,56,Ideal,D,VS2,615,570,528,533,326,1700.2424
10458,51,Premium,G,VVS1,624,580,509,513,319,2059.3912
10459,9,Very Good,G,VS2,615,600,613,616,378,4559.96228
10460,101,Good,F,SI2,613,620,644,648,396,4255.81767
10461,36,Premium,G,VS1,617,590,459,455,282,732.94226
10462,32,Premium,E,VS2,610,590,444,445,271,718.26742
10463,51,Ideal,F,VVS2,626,570,51,513,32,1616.05691
10464,26,Ideal,E,VS1,615,570,409,412,252,691.3973
10465,78,Very Good,D,VS1,632,580,587,581,369,3314.76041
10466,20,Good,D,VS2,637,600,788,781,50,14445.94521
10467,53,Ideal,E,VVS2,605,570,524,528,318,2118.65785
10468,153,Very Good,H,VS1,595,630,744,751,445,11716.69633
10469,39,Fair,E,SI1,656,600,45,456,297,706.07214
10470,54,Premium,H,VS1,619,560,529,524,326,1755.11631
10471,37,Good,H,VS2,631,550,459,463,291,764.7867
10472,9,Very Good,E,VS2,630,580,613,616,387,4559.96228
10473,145,Premium,H,VS1,606,600,727,716,437,9565.23514
10474,3,Ideal,G,VVS1,621,570,427,429,266,691.3973
10475,35,Ideal,G,VVS2,621,560,447,451,279,732.94226
10476,8,Very Good,F,VS1,636,570,582,591,373,3272.27323
10477,5,Ideal,H,VVS1,606,550,517,513,312,2059.3912
10478,7,Good,E,SI1,616,610,564,566,348,2409.42281
10479,7,Premium,I,VVS2,624,610,575,56,354,2607.1797
10480,203,Premium,D,SI2,624,590,804,798,50,14465.58396
10481,34,Premium,H,VS2,611,580,447,45,274,718.26742
10482,3,Ideal,G,VS2,616,570,43,433,266,691.3973
10483,3,Ideal,E,I1,603,570,439,436,264,718.26742
10484,71,Very Good,G,SI1,634,560,564,568,359,2409.42281
10485,9,Good,F,VS2,638,550,609,613,39,4365.67775
10486,36,Ideal,H,SI1,619,550,457,459,283,746.77578
10487,7,Good,E,VS2,642,600,558,564,36,2370.90829
10488,32,Ideal,G,VS1,616,550,443,446,274,718.26742
10489,43,Ideal,G,IF,616,570,484,481,297,976.28326
10490,9,Very Good,H,VS1,622,590,614,618,383,4564.02189
10491,32,Ideal,G,VS1,613,550,442,446,272,718.26742
10492,101,Ideal,E,VVS1,618,540,643,649,399,11115.31283
10493,151,Very Good,F,SI1,624,550,728,734,456,11513.44251
10494,104,Premium,G,VS2,625,580,643,647,403,6257.43821
10495,71,Ideal,G,VVS1,628,560,571,576,36,3103.4481
10496,172,Premium,H,SI1,614,590,764,771,471,11739.35588
10497,58,Ideal,D,VVS1,622,560,534,536,333,2814.64332
10498,71,Good,E,SI1,584,610,585,593,344,2708.02586
10499,27,Ideal,I,VVS2,616,550,417,421,258,691.3973
10500,15,Good,G,SI2,643,570,72,729,466,9789.04409
10501,111,Very Good,H,SI1,608,600,662,677,407,5710.55796
10502,27,Very Good,E,VVS2,625,590,409,414,257,691.3973
10503,104,Premium,G,SI2,628,590,647,642,405,4222.16236
10504,112,Ideal,F,SI1,617,560,664,668,411,5335.75772
10505,42,Very Good,G,SI1,622,580,473,475,295,976.28326
10506,42,Very Good,D,SI2,600,610,485,489,292,976.28326
10507,3,Very Good,G,VS1,628,570,424,426,267,691.3973
10508,32,Ideal,E,VS2,620,550,436,438,271,705.13312
10509,31,Very Good,G,VS1,619,540,436,44,271,705.13312
10510,101,Ideal,G,VS2,617,570,644,649,399,6257.43821
10511,31,Good,H,VVS1,633,560,43,432,273,691.3973
10512,205,Premium,G,SI2,601,590,83,82,496,12917.30074
10513,32,Ideal,I,VVS1,625,550,44,437,274,691.3973
10514,108,Good,J,SI2,632,590,64,657,41,4372.35425
10515,102,Ideal,F,VS1,620,570,649,644,401,7729.1487
10516,108,Ideal,F,I1,618,560,664,662,41,3161.97332
10517,7,Ideal,E,VS2,628,570,571,562,356,2951.08662
10518,151,Very Good,J,VS1,637,550,716,728,46,7022.08721
10519,26,Very Good,E,VVS1,599,580,417,418,25,691.3973
10520,42,Ideal,G,VS2,612,560,484,48,295,944.43882
10521,15,Good,G,SI2,637,580,715,722,458,7284.14806
10522,121,Ideal,H,VS2,624,590,681,679,424,6694.91743
10523,34,Very Good,G,VVS2,617,560,447,451,277,732.94226
10524,63,Good,F,VS1,616,607,546,552,338,1842.50177
10525,5,Premium,D,VS2,597,570,513,508,305,1589.91502
10526,4,Ideal,H,VVS1,614,570,481,474,293,1003.60725
10527,132,Premium,H,SI1,615,610,705,697,431,7230.93635
10528,4,Good,I,VS1,638,550,465,469,298,957.496
10529,64,Very Good,D,SI2,628,540,55,552,346,2069.447
10530,32,Ideal,D,VS1,612,550,441,445,271,718.26742
10531,152,Ideal,H,VS1,601,600,754,751,452,11716.69633
10532,31,Ideal,E,VS1,616,550,437,439,27,718.26742
10533,71,Ideal,D,VS2,627,570,57,575,359,3100.95529
10534,81,Premium,D,SI1,624,590,596,589,37,2934.27771
10535,203,Ideal,I,SI1,618,570,807,814,501,15600.07634
10536,32,Ideal,G,VVS2,619,570,441,438,272,718.26742
10537,82,Ideal,F,SI2,609,570,606,602,368,2782.19523
10538,5,Premium,E,SI2,624,590,509,50,315,1202.71406
10539,31,Ideal,I,VVS1,627,530,433,435,272,691.3973
10540,81,Very Good,D,VVS2,639,560,579,591,374,3343.55487
10541,32,Premium,E,VS2,605,550,449,443,27,718.26742
10542,201,Premium,H,VS2,611,610,814,809,496,16815.53317
10543,41,Ideal,F,VVS1,609,560,483,479,293,1003.60725
10544,9,Ideal,J,VS1,621,570,616,618,383,3160.54893
10545,224,Ideal,J,VS2,618,540,841,836,518,15715.30789
10546,24,Ideal,G,VS1,618,540,401,402,248,691.3973
10547,10,Good,E,SI1,572,620,659,656,376,5160.81388
10548,34,Ideal,F,VVS2,617,550,449,452,278,732.94226
10549,36,Very Good,F,SI1,607,540,464,467,283,848.99927
10550,91,Premium,D,SI2,622,590,623,619,386,3628.09684
10551,52,Premium,F,VS2,607,590,518,514,313,1700.2424
10552,211,Ideal,H,SI2,615,570,83,825,509,14905.11234
10553,93,Premium,H,VS2,603,610,639,625,381,4918.74395
10554,4,Ideal,E,VVS1,615,560,473,47,29,944.43882
10555,91,Good,G,VS2,599,610,62,633,375,5467.66627
10556,106,Premium,I,SI2,584,580,67,665,39,4465.13113
10557,3,Premium,E,VVS2,601,590,432,437,261,691.3973
10558,9,Very Good,D,SI1,609,570,622,626,38,4243.63941
10559,32,Premium,G,SI2,610,590,442,436,268,718.26742
10560,256,Good,J,SI2,636,620,862,857,547,16890.73665
10561,3,Ideal,D,VS2,615,550,43,435,266,691.3973
10562,4,Very Good,E,VS1,624,540,471,475,295,976.28326
10563,7,Good,G,VS2,638,590,551,555,353,2600.48332
10564,3,Very Good,D,VS2,622,580,425,43,266,691.3973
10565,113,Premium,H,SI1,623,580,668,667,416,5370.08989
10566,3,Very Good,G,VVS2,621,590,423,427,264,691.3973
10567,79,Very Good,E,SI2,592,590,604,606,358,2831.12569
10568,33,Ideal,H,VS1,617,540,447,445,275,718.26742
10569,3,Premium,D,VS2,610,600,429,433,263,691.3973
10570,118,Premium,J,SI2,613,600,683,678,417,5030.8124
10571,34,Premium,G,VS2,616,600,449,447,276,718.26742
10572,96,Premium,E,SI2,626,600,632,626,394,3837.13867
10573,151,Premium,I,VS1,630,590,73,728,459,11008.62947
10574,32,Premium,G,VS2,620,580,433,438,27,691.3973
10575,91,Ideal,H,SI1,619,560,617,621,383,4203.05195
10576,87,Ideal,E,SI2,604,580,619,623,375,3628.09684
10577,135,Very Good,G,VS1,601,560,716,721,432,11162.05657
10578,7,Premium,F,SI1,605,580,577,584,351,2624.35424
10579,109,Ideal,H,SI1,611,570,66,669,41,5037.54927
10580,107,Ideal,J,SI1,624,560,652,656,408,4044.43531
10581,57,Ideal,F,SI1,619,560,533,537,331,1431.60072
10582,151,Ideal,D,VS2,609,570,742,745,453,14442.81274
10583,71,Very Good,D,VS2,618,550,572,574,354,3012.08485
10584,51,Very Good,F,SI2,623,550,513,515,32,1444.73247
10585,4,Premium,E,VVS2,608,590,477,473,289,976.28326
10586,5,Very Good,E,SI1,633,590,503,499,317,1343.19264
10587,9,Premium,F,SI2,616,580,623,615,381,3574.87013
10588,132,Good,I,VS1,592,580,714,718,424,7186.80835
10589,4,Ideal,E,VS2,614,570,478,475,292,976.28326
10590,3,Premium,F,VVS2,611,590,429,432,263,691.3973
10591,31,Very Good,E,VS2,629,570,43,435,272,691.3973
10592,5,Fair,E,VS2,663,550,498,494,329,1417.5045
10593,103,Ideal,J,SI1,623,570,648,643,402,4044.43531
10594,3,Ideal,G,IF,614,570,43,433,265,760.37612
10595,5,Good,D,SI1,572,600,525,52,299,1334.49815
10596,136,Very Good,H,SI2,615,580,709,716,438,6007.25307
10597,4,Ideal,E,VS2,629,550,473,472,297,976.28326
10598,94,Fair,H,SI2,660,501,613,617,406,3618.82023
10599,54,Very Good,F,VS1,618,590,515,522,321,1755.11631
10600,6,Ideal,D,SI1,614,550,545,547,335,1431.60072
10601,121,Good,H,SI1,636,560,663,668,423,5370.08989
10602,32,Very Good,F,VS2,614,580,437,442,27,718.26742
10603,12,Very Good,F,SI2,628,550,674,68,425,4613.99401
10604,10,Very Good,G,VS2,627,590,632,638,398,6245.8091
10605,10,Good,E,SI1,593,610,642,653,384,5031.53784
10606,54,Ideal,E,VS2,624,560,523,519,325,1700.2424
10607,37,Very Good,E,VS1,637,560,454,46,291,718.26742
10608,31,Good,G,VS1,638,570,429,433,275,691.3973
10609,63,Ideal,F,VVS2,623,560,548,55,342,2461.94867
10610,27,Very Good,H,VVS1,612,570,415,418,255,691.3973
10611,72,Premium,E,VS2,603,590,584,58,351,2899.02668
10612,52,Ideal,G,VVS1,616,560,516,52,319,2059.3912
10613,31,Ideal,D,VS1,616,550,437,44,27,718.26742
10614,24,Ideal,H,VVS1,615,550,399,402,246,691.3973
10615,56,Fair,E,SI2,645,610,518,514,333,1202.71406
10616,3,Ideal,E,VVS2,614,550,433,436,267,691.3973
10617,74,Premium,F,VS2,617,580,585,578,359,3007.03637
10618,51,Good,E,SI1,574,620,529,524,302,1539.71288
10619,102,Very Good,J,SI1,614,580,647,65,398,4455.56433
10620,51,Premium,H,VVS2,608,610,512,508,31,1812.44389
10621,9,Very Good,H,SI1,619,590,617,621,383,4203.05195
10622,34,Ideal,H,SI1,611,560,452,455,277,732.94226
10623,17,Premium,I,VVS2,621,590,76,753,47,10857.43276
10624,57,Ideal,G,SI1,623,540,534,535,333,1431.60072
10625,36,Ideal,E,VS1,614,560,459,463,283,764.7867
10626,71,Ideal,D,SI1,630,550,564,557,353,2373.79497
10627,211,Ideal,J,VS2,612,550,833,83,509,14119.21995
10628,32,Ideal,G,VS1,612,560,443,439,27,718.26742
10629,31,Very Good,G,VVS1,628,530,434,436,273,691.3973
10630,52,Premium,D,VVS1,588,610,531,527,311,2580.65748
10631,27,Ideal,I,VS1,620,560,416,419,259,691.3973
10632,3,Premium,H,VVS2,610,610,432,43,263,691.3973
10633,53,Premium,D,VS2,604,580,526,523,317,1700.2424
10634,93,Premium,F,VS2,617,580,622,629,386,5020.90768
10635,6,Very Good,D,SI1,603,580,544,551,33,1758.07144
10636,44,Very Good,I,VVS1,608,570,488,493,298,1003.60725
10637,37,Premium,E,SI1,593,580,473,475,281,976.28326
10638,3,Ideal,D,SI1,619,550,432,434,268,691.3973
10639,38,Premium,E,VS1,615,580,469,464,287,957.496
10640,31,Ideal,F,VVS2,616,550,435,438,269,691.3973
10641,102,Ideal,F,SI2,624,570,64,643,40,4338.69894
10642,3,Ideal,E,VVS1,601,570,441,438,264,718.26742
10643,4,Very Good,I,SI1,632,550,472,468,297,976.28326
10644,121,Premium,J,SI1,622,570,684,676,423,4955.76664
10645,71,Ideal,H,SI2,627,570,566,569,356,2273.19767
10646,171,Ideal,I,VVS2,619,570,762,767,473,11437.20258
10647,91,Ideal,H,VS2,630,560,615,605,384,4052.02029
10648,42,Premium,D,SI2,601,580,488,483,292,976.28326
10649,31,Ideal,D,VS2,625,560,432,429,269,691.3973
10650,32,Premium,D,SI1,583,580,454,449,263,718.26742
10651,38,Ideal,E,VS1,622,540,465,463,289,957.496
10652,9,Good,D,SI1,624,630,604,613,38,3948.98667
10653,32,Premium,H,VVS2,616,550,444,442,273,718.26742
10654,33,Ideal,E,SI1,625,550,445,442,277,718.26742
10655,121,Ideal,G,VVS2,594,590,692,701,414,10694.31353
10656,20,Ideal,H,SI2,597,570,829,822,493,14986.48029
10657,26,Very Good,F,VVS1,612,600,413,414,253,691.3973
10658,52,Premium,G,VVS2,618,590,516,513,318,2118.65785
10659,103,Ideal,G,VVS1,624,570,639,647,401,8160.74012
10660,101,Good,G,VS2,632,570,63,635,40,6256.12897
10661,12,Ideal,I,SI1,622,560,675,673,419,5439.21165
10662,57,Ideal,F,VS2,608,570,534,537,325,1700.2424
10663,32,Ideal,H,SI2,609,560,441,445,27,718.26742
10664,155,Ideal,H,SI1,624,580,738,74,461,10155.09233
10665,10,Premium,F,SI1,623,590,637,643,399,5031.53784
10666,33,Ideal,H,VS1,622,533,445,448,277,718.26742
10667,26,Ideal,F,VS2,621,540,409,412,255,691.3973
10668,135,Ideal,G,IF,622,570,707,711,441,12075.0389
10669,3,Ideal,I,VVS1,621,560,433,43,268,691.3973
10670,72,Premium,E,VS2,611,590,58,575,353,2928.17344
10671,117,Premium,F,I1,622,580,676,672,419,3250.75662
10672,34,Ideal,E,VVS1,611,560,452,455,277,732.94226
10673,57,Ideal,I,VS1,616,560,533,535,329,1755.11631
10674,12,Good,I,SI1,650,590,651,657,425,4535.78016
10675,7,Ideal,E,VS2,607,580,573,576,349,3025.86215
10676,25,Ideal,E,VVS2,616,570,41,408,252,691.3973
10677,5,Ideal,E,SI1,623,560,506,512,317,1431.60072
10678,9,Very Good,F,SI2,624,570,611,616,383,3565.59353
10679,91,Ideal,I,VS2,619,560,618,622,384,3704.69017
10680,106,Very Good,I,SI1,628,560,647,652,408,4377.26131
10681,71,Very Good,J,VS2,626,570,564,57,355,1991.00143
10682,23,Ideal,F,VVS2,623,560,395,401,248,691.3973
10683,15,Good,H,I1,640,560,718,705,456,5279.14787
10684,151,Fair,H,VS1,580,670,763,757,441,11495.96787
10685,33,Very Good,G,VS1,629,570,438,443,277,718.26742
10686,91,Ideal,I,VS2,622,560,622,618,386,3704.69017
10687,32,Ideal,I,SI1,624,570,437,435,272,718.26742
10688,61,Very Good,G,VS2,620,570,544,547,338,1787.62786
10689,32,Ideal,E,VS1,618,550,44,443,273,691.3973
10690,31,Premium,G,VS1,582,610,445,442,258,718.26742
10691,153,Premium,G,SI1,617,590,74,731,454,11163.34571
10692,143,Very Good,D,SI1,635,560,724,709,455,10484.68676
10693,38,Premium,D,SI2,592,610,472,467,278,976.28326
10694,31,Premium,E,VS1,617,580,436,43,267,705.13312
10695,59,Ideal,F,SI2,617,540,54,546,335,1458.6922
10696,41,Premium,E,SI2,629,580,477,474,299,976.28326
10697,53,Good,F,SI1,638,560,513,516,328,1431.60072
10698,58,Ideal,H,SI1,606,560,544,549,331,1431.60072
10699,104,Fair,D,SI2,649,560,639,634,413,4173.81774
10700,32,Ideal,F,SI1,610,550,445,447,272,718.26742
10701,103,Ideal,G,VS1,617,540,649,652,401,6931.47692
10702,47,Ideal,G,VVS2,622,530,50,504,312,1922.01339
10703,108,Premium,F,VS2,628,590,655,647,409,6897.94495
10704,7,Premium,E,VS1,584,590,591,583,343,3299.04722
10705,5,Good,E,VS1,610,610,507,512,311,1725.30567
10706,7,Ideal,F,SI2,614,550,573,577,353,2263.58087
10707,31,Ideal,H,IF,612,560,436,44,268,774.11193
10708,53,Very Good,G,SI2,634,550,51,519,326,1373.78101
10709,151,Very Good,G,SI1,629,570,727,73,458,10516.70965
10710,10,Fair,F,VS1,650,590,619,614,401,5152.40293
10711,95,Premium,E,SI2,607,590,63,636,384,4236.69443
10712,107,Ideal,E,SI1,614,570,659,653,403,5200.86868
10713,43,Ideal,G,VVS2,601,570,488,491,294,976.28326
10714,56,Very Good,E,VS1,619,570,529,531,328,1755.11631
10715,56,Premium,H,VVS2,598,570,548,539,325,2118.65785
10716,51,Ideal,G,VVS2,622,560,509,513,318,2118.65785
10717,101,Very Good,E,SI2,615,560,645,647,397,4255.81767
10718,41,Premium,D,SI1,614,580,478,476,293,976.28326
10719,81,Ideal,F,SI2,629,570,597,593,374,2532.54045
10720,101,Premium,F,VS1,613,580,644,652,397,7568.37153
10721,171,Ideal,F,SI2,621,540,772,767,478,11014.76697
10722,32,Ideal,H,IF,616,540,441,449,274,787.24624
10723,32,Ideal,F,VVS1,613,550,442,445,272,718.26742
10724,5,Very Good,E,SI2,615,580,503,509,311,1352.96729
10725,229,Fair,J,SI1,568,660,879,869,496,14973.61386
10726,103,Ideal,G,VVS1,599,610,656,663,395,8276.00805
10727,122,Premium,E,SI2,605,600,693,689,418,5290.97306
10728,101,Very Good,H,VS2,616,570,641,644,396,5371.0979
10729,122,Very Good,I,VS1,629,538,679,683,429,6235.57003
10730,3,Premium,H,VVS2,608,580,437,434,265,718.26742
10731,51,Ideal,E,VVS1,613,560,513,521,317,2059.3912
10732,113,Ideal,E,SI1,622,550,666,669,415,5512.65087
10733,31,Very Good,E,VVS2,608,550,438,443,268,718.26742
10734,58,Ideal,G,IF,613,560,536,539,329,2255.21071
10735,122,Very Good,H,SI1,624,570,678,682,424,6377.28233
10736,41,Premium,F,VS1,612,570,48,477,293,825.775
10737,12,Very Good,J,SI1,614,590,682,687,42,4965.68494
10738,74,Ideal,I,VVS1,608,570,585,589,357,2618.0528
10739,123,Very Good,I,VS2,597,580,694,702,417,6120.65155
10740,103,Ideal,E,SI2,616,560,65,645,399,4338.69894
10741,112,Good,J,SI1,637,610,65,654,415,4519.54647
10742,35,Very Good,H,SI1,600,610,457,46,275,718.26742
10743,77,Very Good,G,VS1,628,580,578,584,365,3312.54568
10744,12,Ideal,J,VS2,618,550,684,686,423,5270.7476
10745,101,Good,E,SI2,633,580,63,636,401,4236.69443
10746,42,Very Good,F,SI1,627,550,48,483,302,825.775
10747,102,Ideal,E,SI2,624,550,647,644,403,4260.496
10748,54,Premium,G,SI2,614,590,524,521,321,1202.71406
10749,118,Premium,G,VVS2,610,580,684,679,416,9776.41445
10750,54,Ideal,D,VS2,618,570,526,522,324,1700.2424
10751,31,Ideal,J,VVS1,624,540,432,435,27,691.3973
10752,41,Premium,G,VS1,621,600,472,478,295,976.28326
10753,121,Ideal,G,VS1,622,560,687,685,426,8669.49204
10754,75,Ideal,G,SI1,622,570,58,584,362,2686.24098
10755,101,Ideal,G,VS1,618,570,64,645,397,6897.189
10756,7,Ideal,E,VS1,621,550,572,577,357,3257.2064
10757,10,Ideal,F,SI1,627,570,644,638,402,4994.87316
10758,83,Ideal,G,SI2,624,540,601,608,377,3116.81017
10759,4,Premium,E,VS1,604,590,481,476,289,976.28326
10760,31,Premium,F,VS2,590,590,444,447,263,718.26742
10761,103,Ideal,I,SI2,623,590,639,645,40,4260.496
10762,74,Good,E,SI1,621,640,576,571,356,2501.75853
10763,55,Ideal,D,VVS2,608,560,529,532,323,2512.9652
10764,23,Premium,I,VVS1,605,610,398,395,24,691.3973
10765,39,Very Good,I,VS1,631,580,468,461,293,939.48508
10766,3,Very Good,D,SI1,634,550,426,422,269,691.3973
10767,38,Ideal,G,SI2,620,550,466,469,29,957.496
10768,7,Very Good,I,SI2,588,600,58,583,342,1977.34616
10769,9,Premium,H,VS2,627,590,615,61,384,4374.98725
10770,33,Very Good,D,SI1,600,590,447,45,269,718.26742
10771,108,Good,E,SI2,637,570,649,654,415,4291.42208
10772,101,Ideal,G,VVS2,609,540,65,653,397,8422.91935
10773,53,Ideal,H,IF,620,540,519,523,323,2255.21071
10774,16,Ideal,H,SI2,621,560,743,751,464,8282.01944
10775,228,Premium,J,VS1,603,580,858,853,516,15239.79073
10776,109,Premium,E,SI1,625,570,661,655,411,5335.38042
10777,10,Very Good,G,SI2,626,580,634,638,398,4176.95335
10778,27,Very Good,F,VVS2,618,570,415,417,257,691.3973
10779,51,Premium,F,VS2,607,590,516,519,314,1700.2424
10780,32,Ideal,E,VS2,622,560,441,437,273,718.26742
10781,51,Ideal,D,VS2,624,550,514,511,32,1642.92052
10782,12,Ideal,F,VS2,626,560,678,673,423,8370.11591
10783,24,Very Good,F,VVS1,590,580,407,41,241,691.3973
10784,9,Good,E,SI2,634,600,602,607,383,3270.10131
10785,91,Very Good,E,SI2,624,580,611,614,382,3504.31885
10786,49,Ideal,E,VVS2,619,560,505,51,314,2010.80259
10787,51,Ideal,D,VS1,621,550,514,52,321,1755.11631
10788,31,Premium,H,VS2,589,610,446,443,262,718.26742
10789,32,Ideal,D,VS2,619,550,443,439,273,718.26742
10790,51,Ideal,E,VS1,614,560,514,516,316,1755.11631
10791,59,Very Good,F,SI2,637,570,531,536,34,1444.73247
10792,32,Ideal,J,VS2,621,540,438,444,274,718.26742
10793,94,Premium,E,SI1,620,580,627,624,388,4275.10369
10794,91,Very Good,F,VVS2,626,590,61,616,384,4758.46134
10795,113,Ideal,G,VS2,627,560,661,665,416,7105.27517
10796,53,Ideal,G,VS1,626,540,519,516,324,1755.11631
10797,51,Premium,D,VS2,627,590,509,505,318,1700.2424
10798,56,Ideal,G,SI1,620,570,525,527,326,1431.60072
10799,62,Ideal,H,VS2,628,570,543,54,34,1529.8339
10800,101,Ideal,F,VS2,610,570,638,65,393,6182.84284
10801,32,Ideal,F,VS1,620,540,444,443,275,718.26742
10802,55,Ideal,I,IF,601,560,533,538,322,2255.21071
10803,81,Very Good,H,SI1,602,580,606,61,366,3152.62531
10804,15,Ideal,G,SI1,617,560,736,732,453,10170.53525
10805,154,Ideal,G,I1,616,550,74,743,457,11792.06849
10806,10,Ideal,D,SI1,602,570,654,648,392,5720.24129
10807,5,Ideal,G,VVS2,612,560,51,513,313,1922.01339
10808,104,Ideal,F,SI2,621,570,648,646,402,4260.496
10809,167,Ideal,H,VS1,618,559,757,76,469,11305.22689
10810,125,Premium,J,SI2,613,580,698,695,427,5488.69085
10811,5,Good,I,VS2,646,590,49,495,318,1316.66464
10812,58,Ideal,D,SI2,627,560,532,53,333,1202.71406
10813,226,Ideal,G,SI2,619,570,844,836,52,15822.633
10814,122,Ideal,I,VS1,619,557,681,684,423,6140.24487
10815,41,Ideal,E,VVS2,610,560,479,482,293,976.28326
10816,38,Premium,D,VS1,624,590,463,46,288,802.47999
10817,20,Premium,H,SI1,598,600,804,801,48,16684.70913
10818,41,Very Good,E,VS1,629,560,472,478,299,976.28326
10819,15,Premium,I,SI1,623,570,728,722,452,8671.52883
10820,71,Fair,G,VS2,657,560,551,554,363,2600.48332
10821,58,Very Good,F,VVS1,597,570,548,551,328,2101.2015
10822,15,Premium,G,VVS2,627,580,728,732,458,14368.59878
10823,55,Ideal,G,SI1,608,560,53,536,324,1507.68726
10824,101,Premium,D,SI1,617,620,634,63,39,5242.0798
10825,4,Very Good,F,VVS2,628,560,469,473,296,957.496
10826,35,Ideal,H,VVS1,620,539,45,453,28,706.07214
10827,26,Very Good,G,VVS2,623,560,407,409,254,691.3973
10828,31,Ideal,F,VS2,615,560,437,434,268,718.26742
10829,44,Very Good,E,SI1,632,530,487,484,307,1021.36717
10830,151,Very Good,I,SI1,614,600,737,733,451,8734.33146
10831,7,Fair,H,SI1,655,570,553,559,364,2373.79497
10832,5,Ideal,E,VS1,611,580,512,508,311,1725.30567
10833,13,Very Good,H,SI1,634,570,693,688,438,6936.72735
10834,5,Ideal,D,VVS2,604,540,523,517,314,2512.9652
10835,52,Ideal,D,SI1,612,570,518,522,318,1431.60072
10836,10,Good,F,SI2,641,580,635,626,404,3837.13867
10837,55,Ideal,G,VS1,613,570,528,525,323,1755.11631
10838,4,Very Good,D,SI2,634,560,473,467,298,976.28326
10839,77,Very Good,G,VVS2,628,580,584,578,365,3238.38062
10840,33,Premium,D,VS2,607,580,45,446,272,691.3973
10841,62,Ideal,G,IF,605,570,552,556,335,2485.94373
10842,43,Good,F,VS1,579,610,499,503,29,1490.26847
